imdb_title_id,title,original_title,year,date_published,genre,duration,country,language,director,writer,production_company,actors,description,avg_vote,votes,budget,usa_gross_income,worlwide_gross_income,metascore,reviews_from_users,reviews_from_critics,non-us,worlwide_gross_income_ccy,worlwide_gross_income_value
tt0756331,Poludnie - Pólnoc,Poludnie - Pólnoc,2006,2007-01-26,"Drama, Romance",93,Poland,Polish,Lukasz Karwowski,Lukasz Karwowski,Zoom Media,"Borys Szyc, Agnieszka Grochowska, Robert Wieckiewicz, Stanislawa Celinska, Bozena Kluska, Marta Bulacinska, Michal Czaja, Anna Kluska, Kamil Krawczyk, Tomasz Krawczyk, Filip Zajac, Julia Zajac, Bogdan Zielinski, Józef Sala, Marzena Tomaszewska","Jacob (29) leaves a monastery. On his first stop he meets Julia (21) - an attractive but neurotic young woman, who joins him. They both want to reach the sea, but their journey ends in a very different place...",6.8,231,,,,,4.0,,1,,
tt0032264,Alla ricerca della felicità,The Blue Bird,1940,1940-01-15,"Adventure, Comedy, Family",88,USA,English,Walter Lang,"Maurice Maeterlinck, Ernest Pascal",Twentieth Century Fox,"Shirley Temple, Spring Byington, Nigel Bruce, Gale Sondergaard, Eddie Collins, Sybil Jason, Jessie Ralph, Helen Ericson, Johnny Russell, Laura Hope Crews, Russell Hicks, Cecilia Loftus, Al Shean, Leona Roberts, Gene Reynolds","Mytyl and her brother Tyltyl, a woodchopper's children, are led by the Fairy Berylune on a magical trip through the past, present, and future to locate the Blue Bird of Happiness.",6.5,1538,,,,,37.0,9.0,0,,
tt0451106,Loveless in Los Angeles,Loveless in Los Angeles,2007,2007-05-27,"Comedy, Romance",95,USA,English,Archie Gips,Archie Gips,Fishman Productions Ltd.,"Dash Mihok, Ryan Freeman, Brittany Daniel, Holland Sanders, Philip Gips, James Lesure, Geoffrey Arend, Chris Coppola, Dan Weaver, Dominic Pham, Kevin Pinkney, Bo Barrett, Kevin Peake, Eva Mah, Ragan Wallake","When jaded, womanizing Dave runs into his college crush, he realizes his barhopping, bed-hopping ways are unsatisfying. In order to become the nice guy he once was, he turns to the only woman he's ever truly loved to help re-train him.",4.8,487,$ 500000,,,,1.0,4.0,0,,
tt0082539,Hôtel des Amériques,Hôtel des Amériques,1981,1981-12-02,"Drama, Romance",95,France,French,André Téchiné,"Gilles Taurand, André Téchiné",Sara Films,"Catherine Deneuve, Patrick Dewaere, Etienne Chicot, Sabine Haudepin, Dominique Lavanant, Josiane Balasko, François Perrot, Jean-Louis Vitrac, Frédérique Ruchaud, Michèle Ban de Loménie, Pascal Bernuchon, Catherine Carrée, Gérard Deleris, Jacques Dichamp, Rosemary Linousy","Hélène, a distracted pill-popping anesthetist, almost runs down Gilles one evening on a Biarritz street. She is still numb from the drowning death earlier that year of her lover, a visionary architect.",6.5,823,,,$ 406,,5.0,10.0,1,$,406.0
tt0292167,Pakshe,Pakshe,1994,1994,"Drama, Romance",154,India,Malayalam,Mohan,Cheriyan Kalpakavadi,,"Mohanlal, Shantikrishna, Shobana, Thilakan, M.G. Soman, Jagathi Sreekumar, Sukumari, Ganesh Kumar, Mammukoya, Innocent, Venu Nagavalli, Karamana Janardanan Nair, Narayanan Nair","Balachandran who had to sacrifice his childhood love (Shobhana), to marry into a rich family who only wanted his IAS Status, in order to save his poor family, lives a life of regret and despair for his decision.",7.1,218,,,,,1.0,,1,,
tt6982562,Nobody Famous,Nobody Famous,2018,2018-05-25,"Comedy, Drama",90,Canada,English,Sarah Rotella,Adrianna DiLonardo,Unsolicited Pictures,"Winny Clarke, Justin Gerhard, Evan Giovanni, Gráinne O'Flynn, Justine Nelson, Danny Bruzzi, Jen Pogue","A group of aspiring actors' cottage weekend takes a turn for the worst when one of them finds out they've booked a blockbuster role, and the rest of the group's jealously takes hold where there's no one else around.",4.6,122,,,,,1.0,,1,,
tt0087928,Scuola di polizia,Police Academy,1984,1984-08-08,Comedy,96,USA,English,Hugh Wilson,"Neal Israel, Pat Proft",The Ladd Company,"Steve Guttenberg, Kim Cattrall, G.W. Bailey, Bubba Smith, Donovan Scott, George Gaynes, Andrew Rubin, David Graf, Leslie Easterbrook, Michael Winslow, Debralee Scott, Bruce Mahler, Ted Ross, Scott Thomson, Brant von Hoffman","A group of good-hearted, but incompetent misfits enter the police academy, but the instructors there are not going to put up with their pranks.",6.7,111491,$ 4500000,$ 81198894,$ 81198894,41.0,170.0,62.0,0,$,81198894.0
tt7083526,Atto di fede,Breakthrough,2019,2019-06-27,"Biography, Drama",116,USA,English,Roxann Dawson,"Joyce Smith, Grant Nieporte",Fox 2000 Pictures,"Marcel Ruiz, Topher Grace, Sarah Constible, Dennis Haysbert, Nancy Sorel, Miriam Smith, Victor Zinck Jr., Mike Colter, Chrissy Metz, Josh Lucas, Taylor Mosby, Ali Skovbye, Maddy Martin, Isaac Kragten, Nikolas Dukic","When her 14-year-old son drowns in a lake, a faithful mother prays for him to come back from the brink of death and be healed.",6.2,7728,$ 14000000,$ 40713082,$ 50444358,46.0,226.0,52.0,0,$,50444358.0
tt0039636,Il lutto si addice ad Elettra,Mourning Becomes Electra,1947,1947-11-19,Drama,159,USA,English,Dudley Nichols,Eugene O'Neill,RKO Radio Pictures,"Rosalind Russell, Michael Redgrave, Raymond Massey, Katina Paxinou, Leo Genn, Kirk Douglas, Nancy Coleman, Henry Hull, Sara Allgood, Thurston Hall, Walter Baldwin, Elisabeth Risdon, Erskine Sanford, Jimmy Conlin, Lee Baker","Eugene O'Neill's updated version of the Oresteia set in New England, after the American Civil War.",6.5,962,,$ 435000,,,40.0,10.0,0,,
tt0450269,GamerZ,GamerZ,2005,2008-02-22,"Comedy, Fantasy",101,UK,English,Robbie Fraser,Robbie Fraser,Pure Magic Films,"Ross Finbow, Danielle Stewart, James Young, Johnny Austin, Ross Sutherland, Edward Tudor-Pole, Lynne McCallum, Alan Tall, Jamie Honeybourne, Stacey Sampson, Eileen McCallum, Arnold Brown, John Conboy, Gary Cullen, Bruce Finlay","A love triangle with a twist of fantasy! The hero is Ralph, a young nerd from a bad neighborhood who's on his way to university for the first time. Ralph is completely downtrodden in life, ...",5.9,319,GBP 300000,,$ 8460,,11.0,12.0,1,$,8460.0
tt1431278,Majnoone leyli,Majnoone leyli,2008,2008-03-20,"Drama, Romance",84,Iran,Persian,Ghasem Jafari,"Farhad Noori, Masood Sehat",,"Mohammad Reza Golzar, Elnaz Shakerdust, Hamid Goudarzi, Nima Shahrokh Shahi, Yousef Teymouri, Goli Akbari, Ramin Rastad, Zohreh Mojabi, Abolfazl Poorarab, Reza Rooygari, Hamed Behdad, Shahrzad Jafari, Artin Daneshvar, Farkhondeh Farmanizadeh, Elsa Firouz Azar",It is a story of five different episodes and is about a valentine day present which rounds from hand to hand till finally.,4.3,392,IRR 2000000000,,,,,,1,,
tt0271676,Njeriu prej dheu,Njeriu prej dheu,1984,1984,"Drama, Thriller",102,"Yugoslavia, Canada",Albanian,Agim Sopi,Agim Sopi,"Kosovo Film, Pristina","Abdurrahman Shala, Avdush Hasani, Ramadan Malaj, Bislim Muçaj, Hazir Myftari, Teuta Rrahmani, Lumnie Sopi","Sokol is a middle-aged Kosovar Albanian who, together with his family, emigrates from Kosovo to Turkey, and faces the foreign and unknown world. After some time he becomes homesick, ...",6.0,127,,,,,,,1,,
tt2947556,Lady of Csejte,Lady of Csejte,2015,2015-02-26,Horror,106,Russia,Russian,Andrei Konst,Matthew Jacobs,Glacier Films,"Svetlana Khodchenkova, Isabelle Allen, Ada Condeescu, Pavel Derevyanko, Paul Octavian Diaconescu, Claudiu Trandafir, Lia Sinchevici, Sandu Mihai Gruia, Lucas Bond, Alexandra Poiana, Valentin Teodosiu, Ioana Visalon, Vladimir Grosu, David Petcu","Based on a story of Countess Bathory, a serial killer in 16th century Transylvania who supposedly killed hundreds of children.",3.7,450,,,$ 937955,,6.0,2.0,1,$,937955.0
tt2899120,The Perfect Summer,The Perfect Summer,2013,2013-07-13,Drama,120,USA,English,Gary Wheeler,"Nathan Scoggins, Gary Wheeler",Level Path Productions,"Eric Roberts, Sydney Penny, Adam Horner, Katie Garfield, J.D. Banks, Jason Castro, Louis Mandylor, Tim Ross, Justin Barnhill, Shane Forbes Bates, Ashley Bratcher, Kevin M. Conte, Chelsea Harris, Mary-Jo Jackson, Jack Landry",Jake seems to be good at one thing: making enemies. Will his interest in a pretty surfing prodigy lead to more trouble?,5.4,342,,,,,6.0,2.0,0,,
tt0029754,West of Shanghai,West of Shanghai,1937,1937-10-30,"Adventure, Drama, War",64,USA,English,John Farrow,"Crane Wilbur, Porter Emerson Browne",Warner Bros.,"Boris Karloff, Beverly Roberts, Ricardo Cortez, Gordon Oliver, Sheila Bromley, Vladimir Sokoloff, Gordon Hart, Richard Loo, Chester Gan","Karloff is the Chinese warlord Fang, who holds a group of oilmen and missionaries hostage in a remote Chinese outpost.",5.9,327,,,,,16.0,13.0,0,,
tt0795493,Sogni e delitti,Cassandra's Dream,2007,2008-02-01,"Crime, Drama, Romance",108,"USA, UK, France",English,Woody Allen,Woody Allen,Iberville Productions,"Ewan McGregor, Colin Farrell, Peter-Hugo Daly, John Benfield, Clare Higgins, Ashley Madekwe, Andrew Howard, Hayley Atwell, Sally Hawkins, Keith Smee, Stephen Noonan, Dan Carter, Richard Lintern, Jennifer Higham, Lee Whitlock","The tale of two brothers with serious financial woes. When a third party proposes they turn to crime, things go badly and the two become enemies.",6.7,49553,GBP 13000000,$ 973018,$ 22687639,49.0,144.0,160.0,1,$,22687639.0
tt1754648,La lampada dei desideri,The Lamp,2011,2014-10-11,"Drama, Family",96,USA,English,Tracy Trost,"Jeffrey Huston, Jim Stovall",Trost Moving Pictures,"Roger Nix, Jason London, Meredith Salenger, Sarah Brown, Chuck Browne, Muse Watson, Greyson Moore, Cooper the Dog, Cameron Ten Napel, Georgia Cole, Derek Jackson, L. Scott Caldwell, Katie Burgess, Reed Williams, Darrell Alan Cole","A couple's marriage has fallen apart after the death of their son, until a mysterious stranger presents them with a magical lamp and three wishes to put things right. However, they must choose very carefully what they ask for.",6.0,388,$ 1000000,,,,15.0,16.0,0,,
tt2887426,Oszukane,Oszukane,2013,2013-05-10,Drama,92,Poland,Polish,Marcin Solarz,"Michal Godzic, Monika Góra",TVN,"Katarzyna Herman, Artur Zmijewski, Karolina Chapko, Paulina Chapko, Ewa Skibinska, Sylwia Boron, Kamil Kula, Anna Matysiak, Mieszko Barglik, Katarzyna Dorosinska, Krzysztof Bochenek, Zbigniew Paterak, Natalia Piekarz, Dawid Kot, Ewa Nowak",Two very similar teenagers discover that they are sisters. They were separated in the hospital and went to live with two different families.,5.2,242,,,$ 2292776,,1.0,,1,$,2292776.0
tt0765430,American Zombie,American Zombie,2007,2008-03-28,"Comedy, Drama, Horror",90,"USA, South Korea",English,Grace Lee,"Grace Lee, Rebecca Sonnenshine",Lee Lee Films,"Austin Basis, Jane Edith Wilson, Al Vicente, Suzy Nakamura, John Solomon, Grace Lee, Andrew Amondson, Amy Higgins, Kevin Michael Walsh, Jose Luis Perez Jr., Paul Eiding, Philip Newby, Finneus Egan, Roger Ainslie, Ossie Mair",Pic documents the daily lives of a small community of the living deceased who make their home in Los Angeles.,5.0,1113,$ 1000000,$ 3126,$ 3126,,18.0,25.0,1,$,3126.0
tt4145350,Hansel vs. Gretel,Hansel vs. Gretel,2015,2016-03-31,Horror,86,USA,English,Ben Demaree,Jose Prendes,The Asylum,"Brent Lydic, Lili Baross, Aqueela Zoll, Jhey Castles, Riley Murphy, Adinett Nsabimana, Nanrisa Lee, Barbara Scolaro, Elisha Kriis, Carol Stanzione, Christopher Callen, Fawn Stone, Kevin Yarbrough, Maria Olsen, Jennifer Elizabeth","When Gretel falls under a dark spell and organizes a coven of witches, Hansel must find the courage to fight his twin sister and the sinister forces controlling her.",2.9,916,,,,,9.0,7.0,0,,
tt5687236,La Misma Sangre,La Misma Sangre,2019,2019-02-28,"Drama, Mystery, Thriller",113,"Argentina, USA",Spanish,Miguel Cohan,"Ana Cohan, Miguel Cohan",Cimarron,"Oscar Martínez, Dolores Fonzi, Diego Velázquez, Paulina García, Luis Gnecco, Malena Sánchez, Emilio Vodanovich, Norman Briski, Ull Galindez, Luz Palazón, Federico Liss, Mayra Homar, Mauro Álvarez, Diego Rochinas, Marina Carrasco",A thriller by film director-writer Miguel Cohan. A deadly duel within a family where there can be no winners.,6.1,591,,,$ 368653,,8.0,12.0,1,$,368653.0
tt0095097,Once more - Ancora,Once More,1988,1988-09-30,Drama,82,France,French,Paul Vecchiali,Paul Vecchiali,Diagonale,"Jean-Louis Rolland, Florence Giorgetti, Pascale Rocard, Nicolas Silberg, Patrick Raynal, Séverine Vincent, Catherine Becker, Albert Dupontel, André Sallée, Marc Briones, Anne Richard, Marie-Christine Hervy, Pierre Sénélas, René Joly, Michel Gautier",A man decides to leave his wife and finds his happiness elsewhere. Along the way he meets a man with whom he falls in love.,7.1,119,,,,,,2.0,1,,
tt0024916,Strettamente confidenziale,Broadway Bill,1934,1934-12-27,"Comedy, Drama",104,USA,English,Frank Capra,"Robert Riskin, Mark Hellinger",Columbia Pictures,"Warner Baxter, Myrna Loy, Walter Connolly, Helen Vinson, Douglass Dumbrille, Raymond Walburn, Lynne Overman, Clarence Muse, Margaret Hamilton, Frankie Darro, George Cooper, George Meeker, Jason Robards Sr., Ed Tucker, Edmund Breese","A runaway heiress and her sister's husband join forces to race the latter's fast horse, Broadway Bill.",6.7,881,,,,,17.0,16.0,0,,
tt0416887,Kalamazoo?,Kalamazoo?,2006,2006-04-07,Comedy,107,USA,English,David O'Malley,"Joanna Clare Scott, Joanna Clare Scott",Londinium Productions Inc.,"Josie Davis, Mayim Bialik, Joanna Clare Scott, Claire Bloom, Chita Rivera, Renée Taylor, Michael Boatman, Steven Roy, Nathan Anderson, Larry Sullivan, Dee Wallace, Jennifer Kindhouse, Bryce Lenon, Joanne Baron, Anne De Salvo","The story of three girlfriends who go back to Kalamazoo, Michigan for their 10 year high school reunion.",4.9,113,$ 2000000,$ 53609,$ 53609,,11.0,3.0,0,$,53609.0
tt1102249,Khaki,Khaki,2007,2007-05-01,"Action, Thriller",123,India,Malayalam,Bipin Prabhakar,,,"Prithviraj Sukumaran, Mukesh, Janardanan, Mammukoya, Manasa, Jagathi Sreekumar, Sudheesh, Meera Vasudevan, Nedumudi Venu",Khaki Vance Dubose is a Rodeo Girl. But then she gives up and becomes a Cheerleader.,3.8,100,,,,,,,1,,
tt0053044,Mister Browne contro l'Inghilterra,Carlton-Browne of the F.O.,1959,1960-04-11,Comedy,88,UK,English,"Roy Boulting, Jeffrey Dell","Jeffrey Dell, Roy Boulting",Charter Film Productions,"Terry-Thomas, Peter Sellers, Luciana Paluzzi, Ian Bannen, Thorley Walters, Raymond Huntley, Miles Malleson, John Le Mesurier, Marie Lohr, Kynaston Reeves, Ronald Adam, John Van Eyssen, Nicholas Parsons, Irene Handl, Harry Locke",A former British colony in dire need of economic aid tries to play the British against the Soviets in an attempt to secure economic aid from either side in return for political loyalty.,6.3,730,,,,,16.0,9.0,1,,
tt11058006,A Daughter's Plan To Kill,A Daughter's Plan To Kill,2019,2019-11-15,Thriller,90,USA,English,Ian Niles,"Chanon Finley, Charlie Phoenix",,"Claire Coffee, Matt Dallas, Donald Dash, Lauren DiMario, Jabari Gray, Chandler Lovelle, Liam Obergfoll, Jordan Lane Price, Will Tomi","When Katie and Greg Carlyle invited Greg's estranged daughter to live with them, they had no idea that they would be inviting jealousy, violence, and deceit into their home to wreak havoc on their perfect life.",4.7,130,,,,,7.0,3.0,0,,
tt0116493,"Harriet, la spia",Harriet the Spy,1996,1996-07-10,"Comedy, Drama, Family",100,USA,English,Bronwen Hughes,"Louise Fitzhugh, Greg Taylor",Paramount Pictures,"Michelle Trachtenberg, Gregory Smith, Vanessa Chester, Rosie O'Donnell, J. Smith-Cameron, Robert Joy, Eartha Kitt, Charlotte Sullivan, Teisha Kim, Cecilley Carroll, Dov Tiefenbach, Nina Shock, Conor Devitt, Alisha Morrison, Nancy Beatty",Harriet M. Welsch is a spy. But when her friends find her secret notebook the tables are turned on her. Can she win her friends back and still keep on going with the spy business?,5.9,9494,$ 12000000,$ 26570048,$ 26570048,,46.0,25.0,0,$,26570048.0
tt0083097,Il ragazzo e il poliziotto,Smokey Bites the Dust,1981,1981-10-01,"Action, Comedy, Romance",87,USA,"English, Arabic",Charles B. Griffith,"Max Apple, Brian Williams",Brent Walker Film Productions,"Jimmy McNichol, Janet Julian, Walter Barnes, Patrick Campbell, Kari Lizer, John Blyth Barrymore, Kedric Wolfe, William Forsythe, Charles Howerton, Mel Welles, Michael Greene, Don Corey, Dick Miller, Linda Gary, Adriana Shaw",This movie follows the rivalry between a small-town southern sheriff and a small-town teenaged thief who steals cars and destroys them with the sheriff's daughter by his side.,3.3,245,,,,,10.0,14.0,0,,
tt6217112,Saken Tabaghe Vasat,Saken Tabaghe Vasat,2014,2014-09-05,"Drama, Fantasy",88,Iran,Persian,Shahab Hosseini,Mohammad Hadi Karimi,,"Farhad Aslani, Behnoosh Bakhtiari, Sareh Bayat, Kambiz Dirbaz, Mehdi Faghih, Kianoosh Gerami, Hengameh Ghaziani, Sahar Ghoreishi, Babak Hamidian, Shahab Hosseini, Behnaz Jafari, Mohammad Hadi Karimi, Mani Kasraian, Majid Leilaji, Hossein Mahjoub","'Resident of Middle Floor' tells the quirky tale of a depressive writer (Shahab Hosseini) struggling for inspiration. He immerses himself into each new idea, playing the roles of his ...",5.3,396,,,,,1.0,2.0,1,,
tt0313724,Den tredje vågen,Den tredje vågen,2003,2003-10-15,"Action, Crime, Thriller",115,"Sweden, Finland","Swedish, English, German, French, Dutch",Anders Nilsson,"Anders Nilsson, Joakim Hansson",Sonet Film,"Jakob Eklund, Irina Björklund, Nicholas Farrell, Ben Pullen, Marie Richardson, Sylvester Groth, Lennart Hjulström, John Benfield, Robert Giggenbach, Pierre Deny, Emmanuel Limal, Hanna Alsterlund, Jacqueline Ramel, Joram Voelklein, Joep Sertons","Johan Falk hasn't been working for over a year since he resigned from the police. Most of all he wants to move out to the countryside, but fate has a different thought.",6.3,3523,SEK 34000000,,$ 23386,,16.0,11.0,1,$,23386.0
tt0039245,Carnevale in Costarica,Carnival in Costa Rica,1947,1947-05-19,"Music, Romance",97,USA,"English, Spanish",Gregory Ratoff,"John Francis Larkin, Samuel Hoffenstein",Twentieth Century Fox,"Dick Haymes, Vera-Ellen, Cesar Romero, Celeste Holm, Anne Revere, J. Carrol Naish, Pedro de Cordoba, Barbara Whiting, Nestor Paiva, Ernesto Lecuona, Fritz Feld, Tommy Ivo, Mimi Aguglia, Anna Demetrio",Two pairs of lovers try to thwart an arranged marriage at Costa Rican fiesta time.,5.9,145,,,,,7.0,4.0,0,,
tt0067237,C'era una volta un commissario...,Il était une fois un flic...,1972,1972-06-16,"Comedy, Crime",95,"France, Italy",French,Georges Lautner,"Richard Caron, Francis Veber",Gaumont International,"Michel Constantin, Michael Lonsdale, Daniel Ivernel, Mireille Darc, Venantino Venantini, Giuliano Esperati, Hervé Hillien, Robert Dalban, Henri Guybet, Phyllis Major, Jean-Jacques Moreau, Charles Southwood, Robert Castel, Dado Crostarosa, Jean Luisi","For a special mission to destroy drug dealers in Nice, hardcore bachelor inspector Campana has to don the role of a married man with a child. He adjusts himself well but will have to fight a lot before being able to achieve final victory.",6.2,493,,,,,5.0,4.0,1,,
tt0413401,Turist Ömer dümenciler krali,Turist Ömer dümenciler krali,1965,1965-12-27,Comedy,89,Turkey,Turkish,Hulki Saner,Erdogan Tünas,Saner Film,"Sadri Alisik, Çolpan Ilhan, Vahi Öz, Nuran Aksoy, Mualla Sürer, Feridun Çölgeçen, Mine Sun, Ugur Kivilcim, Hasan Ceylan, Ilgi Adalan, Gülbin Eray, Levent Haskan, Nubar Kamçili, Haydar Karaer, Hakki Kivanç",,7.1,469,,,,,,,1,,
